PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH,CLASS
0.0,0.0,12.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",MQY,"Smyrna, TN",2020,7,L
0.0,0.0,12.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",MQY,"Smyrna, TN",2020,8,L
0.0,0.0,12.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",MQY,"Smyrna, TN",2020,10,L
0.0,0.0,12.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",MQY,"Smyrna, TN",2020,11,L
0.0,0.0,12.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",MQY,"Smyrna, TN",2020,12,L
0.0,0.0,40.0,M6,Amerijet International,M6,Amerijet International,DAY,"Dayton, OH",ILN,"Wilmington, OH",2020,1,G
0.0,0.0,54.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2020,1,P
0.0,0.0,54.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2020,2,P
0.0,0.0,54.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2020,6,P
0.0,0.0,54.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2020,7,P
0.0,0.0,54.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2020,9,P
0.0,0.0,54.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2020,12,P
0.0,0.0,54.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2020,2,P
0.0,0.0,54.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2020,12,L
0.0,0.0,54.0,M6,Amerijet International,M6,Amerijet International,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2020,5,G
0.0,0.0,64.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",CVG,"Cincinnati, OH",2020,9,P
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",SAT,"San Antonio, TX",2020,11,L
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",GSO,"Greensboro/High Point, NC",2020,3,L
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",GSO,"Greensboro/High Point, NC",2020,8,L
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",GSO,"Greensboro/High Point, NC",2020,12,L
0.0,0.0,66.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",SAT,"San Antonio, TX",2020,3,F
0.0,0.0,71.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",DAY,"Dayton, OH",2020,1,L
0.0,0.0,82.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",CKB,"Clarksburg/Fairmont, WV",2020,2,L
0.0,0.0,84.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",SDF,"Louisville, KY",2020,11,P
0.0,0.0,84.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",SDF,"Louisville, KY",2020,12,P
0.0,0.0,84.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",SDF,"Louisville, KY",2020,12,P
0.0,0.0,95.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CLE,"Cleveland, OH",DTW,"Detroit, MI",2020,12,L
0.0,0.0,95.0,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH",DTW,"Detroit, MI",2020,10,F
0.0,0.0,99.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",CAK,"Akron, OH",2020,2,L
0.0,0.0,99.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",IND,"Indianapolis, IN",2020,12,L
0.0,0.0,111.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",IND,"Indianapolis, IN",DAY,"Dayton, OH",2020,1,L
0.0,0.0,111.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",IND,"Indianapolis, IN",DAY,"Dayton, OH",2020,1,F
0.0,0.0,112.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",CHA,"Chattanooga, TN",2020,11,L
0.0,0.0,115.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",CMH,"Columbus, OH",2020,3,L
0.0,0.0,118.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,DAY,"Dayton, OH",TOL,"Toledo, OH",2020,11,P
0.0,0.0,130.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2020,6,F
0.0,0.0,130.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2020,7,F
0.0,0.0,140.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",IAH,"Houston, TX",2020,2,L
0.0,0.0,140.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",AUS,"Austin, TX",IAH,"Houston, TX",2020,12,L
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2020,1,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2020,6,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2020,7,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2020,9,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2020,12,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",CMH,"Columbus, OH",2020,1,F
0.0,0.0,151.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",BNA,"Nashville, TN",SDF,"Louisville, KY",2020,2,L
0.0,0.0,151.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",BNA,"Nashville, TN",SDF,"Louisville, KY",2020,3,L
0.0,0.0,152.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",MYR,"Myrtle Beach, SC",2020,11,L
0.0,0.0,155.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",CMH,"Columbus, OH",DTW,"Detroit, MI",2020,1,F
0.0,0.0,158.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",YIP,"Detroit, MI",2020,1,L
0.0,0.0,158.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CMH,"Columbus, OH",YIP,"Detroit, MI",2020,8,P
0.0,0.0,162.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",DAY,"Dayton, OH",CLE,"Cleveland, OH",2020,10,L
0.0,0.0,162.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",DAY,"Dayton, OH",CLE,"Cleveland, OH",2020,12,L
0.0,0.0,163.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",CRW,"Charleston/Dunbar, WV",2020,7,L
0.0,0.0,164.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",LEX,"Lexington, KY",2020,3,L
0.0,0.0,164.0,GL,Miami Air International,GL,Miami Air International,CMH,"Columbus, OH",LEX,"Lexington, KY",2020,1,L
0.0,0.0,165.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",DAY,"Dayton, OH",YIP,"Detroit, MI",2020,2,L
0.0,0.0,165.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,DAY,"Dayton, OH",YIP,"Detroit, MI",2020,1,L
0.0,0.0,165.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",YIP,"Detroit, MI",2020,1,P
0.0,0.0,167.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",CRP,"Corpus Christi, TX",2020,1,L
0.0,0.0,175.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",LEX,"Lexington, KY",2020,8,L
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2020,1,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2020,8,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2020,12,F
0.0,0.0,182.0,GL,Miami Air International,GL,Miami Air International,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2020,3,L
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2020,7,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2020,7,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2020,9,F
0.0,0.0,188.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",CHO,"Charlottesville, VA",2020,1,L
0.0,0.0,188.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",CAE,"Columbia, SC",2020,2,L
0.0,0.0,188.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",CAE,"Columbia, SC",2020,6,L
0.0,0.0,190.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2020,10,L
0.0,0.0,190.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2020,1,F
0.0,0.0,190.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2020,9,F
0.0,0.0,190.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2020,5,F
0.0,0.0,200.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",BNA,"Nashville, TN",MEM,"Memphis, TN",2020,3,L
0.0,0.0,201.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",DTW,"Detroit, MI",2020,1,L
0.0,0.0,201.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",DTW,"Detroit, MI",2020,2,L
0.0,0.0,206.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",TRI,"Bristol/Johnson City/Kingsport, TN",2020,2,L
0.0,0.0,214.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",CAK,"Akron, OH",2020,1,L
0.0,0.0,214.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,BNA,"Nashville, TN",ATL,"Atlanta, GA",2020,3,F
0.0,0.0,215.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",DAY,"Dayton, OH",PIT,"Pittsburgh, PA",2020,3,L
0.0,0.0,217.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CHS,"Charleston, SC",2020,8,F
0.0,0.0,219.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",ROA,"Roanoke, VA",2020,1,L
0.0,0.0,221.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CLE,"Cleveland, OH",CVG,"Cincinnati, OH",2020,3,L
0.0,0.0,228.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",YIP,"Detroit, MI",2020,6,P
0.0,0.0,229.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",DTW,"Detroit, MI",2020,8,L
0.0,0.0,229.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",DTW,"Detroit, MI",2020,1,P
0.0,0.0,230.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",BNA,"Nashville, TN",CVG,"Cincinnati, OH",2020,2,L
0.0,0.0,230.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",BNA,"Nashville, TN",2020,1,L
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2020,3,P
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2020,5,P
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2020,8,P
0.0,0.0,230.0,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2020,10,F
0.0,0.0,230.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2020,3,P
0.0,0.0,231.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",GGG,"Longview, TX",2020,1,L
0.0,0.0,239.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",CKB,"Clarksburg/Fairmont, WV",2020,1,L
0.0,0.0,240.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",DAY,"Dayton, OH",ORD,"Chicago, IL",2020,3,L
0.0,0.0,249.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",BNA,"Nashville, TN",IND,"Indianapolis, IN",2020,3,L
0.0,0.0,249.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",IND,"Indianapolis, IN",BNA,"Nashville, TN",2020,12,L
0.0,0.0,252.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",ABE,"Allentown/Bethlehem/Easton, PA",2020,6,L
0.0,0.0,255.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",BWI,"Baltimore, MD",2020,1,L
0.0,0.0,261.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CLE,"Cleveland, OH",IND,"Indianapolis, IN",2020,1,L
0.0,0.0,261.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",CLE,"Cleveland, OH",IND,"Indianapolis, IN",2020,1,F
0.0,0.0,264.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ORD,"Chicago, IL",2020,8,P
0.0,0.0,264.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ORD,"Chicago, IL",2020,9,P
0.0,0.0,264.0,KD,Western Global,KD,Western Global,CVG,"Cincinnati, OH",ORD,"Chicago, IL",2020,6,P
0.0,0.0,264.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ORD,"Chicago, IL",2020,11,P
0.0,0.0,264.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CVG,"Cincinnati, OH",ORD,"Chicago, IL",2020,4,F
0.0,0.0,272.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",SCE,"State College, PA",2020,2,L
0.0,0.0,272.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",STL,"St. Louis, MO",2020,1,L
0.0,0.0,272.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",STL,"St. Louis, MO",2020,5,L
0.0,0.0,284.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",BNA,"Nashville, TN",CMI,"Champaign/Urbana, IL",2020,2,L
0.0,0.0,284.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",BNA,"Nashville, TN",CMI,"Champaign/Urbana, IL",2020,3,L
0.0,0.0,289.0,GL,Miami Air International,GL,Miami Air International,PIT,"Pittsburgh, PA",LEX,"Lexington, KY",2020,1,L
0.0,0.0,292.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",TYS,"Knoxville, TN",2020,1,L
0.0,0.0,292.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,RDU,"Raleigh/Durham, NC",TYS,"Knoxville, TN",2020,8,P
0.0,0.0,293.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",RDU,"Raleigh/Durham, NC",SAV,"Savannah, GA",2020,1,F
0.0,0.0,296.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",BRO,"Brownsville, TX",2020,2,L
0.0,0.0,296.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",ORD,"Chicago, IL",2020,1,L
0.0,0.0,303.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",GSO,"Greensboro/High Point, NC",2020,2,L
0.0,0.0,303.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",GSO,"Greensboro/High Point, NC",2020,11,L
0.0,0.0,308.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",2020,11,P
0.0,0.0,308.0,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH",STL,"St. Louis, MO",2020,4,F
0.0,0.0,308.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",STL,"St. Louis, MO",2020,5,P
