PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH,CLASS
0.0,0.0,95.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CLE,"Cleveland, OH",DTW,"Detroit, MI",2019,1,F
0.0,0.0,95.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH",DTW,"Detroit, MI",2019,1,F
0.0,0.0,95.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH",DTW,"Detroit, MI",2019,7,F
0.0,0.0,99.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",IND,"Indianapolis, IN",CVG,"Cincinnati, OH",2019,12,L
0.0,0.0,104.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CLE,"Cleveland, OH",YIP,"Detroit, MI",2019,12,P
0.0,0.0,106.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CLE,"Cleveland, OH",PIT,"Pittsburgh, PA",2019,7,F
0.0,0.0,106.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",CLE,"Cleveland, OH",2019,7,F
0.0,0.0,106.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",CLE,"Cleveland, OH",2019,8,F
0.0,0.0,106.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",CLE,"Cleveland, OH",2019,9,F
0.0,0.0,106.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA",CLE,"Cleveland, OH",2019,5,F
0.0,0.0,106.0,YX,Republic Airline,YX,Republic Airline,CLE,"Cleveland, OH",PIT,"Pittsburgh, PA",2019,12,F
0.0,0.0,111.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",IND,"Indianapolis, IN",SDF,"Louisville, KY",2019,11,L
0.0,0.0,111.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,IND,"Indianapolis, IN",DAY,"Dayton, OH",2019,6,P
0.0,0.0,111.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",IND,"Indianapolis, IN",DAY,"Dayton, OH",2019,12,F
0.0,0.0,111.0,GL,Miami Air International,GL,Miami Air International,IND,"Indianapolis, IN",DAY,"Dayton, OH",2019,11,L
0.0,0.0,112.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CLE,"Cleveland, OH",CMH,"Columbus, OH",2019,10,F
0.0,0.0,112.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CLE,"Cleveland, OH",CMH,"Columbus, OH",2019,11,F
0.0,0.0,112.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CLE,"Cleveland, OH",CMH,"Columbus, OH",2019,12,F
0.0,0.0,112.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CMH,"Columbus, OH",CLE,"Cleveland, OH",2019,2,F
0.0,0.0,112.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH",CMH,"Columbus, OH",2019,2,F
0.0,0.0,115.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,CMH,"Columbus, OH",CVG,"Cincinnati, OH",2019,5,F
0.0,0.0,118.0,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,CLE,"Cleveland, OH",PTK,"Pontiac, MI",2019,6,P
0.0,0.0,130.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2019,5,F
0.0,0.0,130.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2019,7,F
0.0,0.0,130.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2019,8,F
0.0,0.0,130.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2019,7,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2019,4,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2019,5,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2019,6,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2019,6,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2019,7,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2019,9,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2019,9,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2019,12,F
0.0,0.0,147.0,GL,Miami Air International,GL,Miami Air International,IND,"Indianapolis, IN",LEX,"Lexington, KY",2019,2,L
0.0,0.0,148.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",HOU,"Houston, TX",2019,6,F
0.0,0.0,150.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",CKB,"Clarksburg/Fairmont, WV",2019,1,L
0.0,0.0,153.0,GL,Miami Air International,GL,Miami Air International,CVG,"Cincinnati, OH",LAF,"Lafayette, IN",2019,11,L
0.0,0.0,155.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",DTW,"Detroit, MI",2019,11,L
0.0,0.0,155.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",CMH,"Columbus, OH",DTW,"Detroit, MI",2019,12,F
0.0,0.0,155.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,CMH,"Columbus, OH",DTW,"Detroit, MI",2019,6,F
0.0,0.0,158.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",YIP,"Detroit, MI",2019,1,P
0.0,0.0,158.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",YIP,"Detroit, MI",2019,3,L
0.0,0.0,158.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",YIP,"Detroit, MI",2019,12,L
0.0,0.0,159.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",LOZ,"London/Corbin, KY",2019,10,L
0.0,0.0,160.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",ORF,"Norfolk, VA",2019,7,F
0.0,0.0,162.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",CLE,"Cleveland, OH",DAY,"Dayton, OH",2019,2,F
0.0,0.0,165.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",YIP,"Detroit, MI",2019,12,P
0.0,0.0,167.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",CRP,"Corpus Christi, TX",2019,11,L
0.0,0.0,167.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",CRP,"Corpus Christi, TX",2019,7,F
0.0,0.0,174.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",TUP,"Tupelo, MS",2019,2,L
0.0,0.0,174.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",TUP,"Tupelo, MS",2019,3,L
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,1,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,1,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,4,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,4,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,6,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,6,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,7,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,7,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,9,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2019,11,F
0.0,0.0,177.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,BNA,"Nashville, TN",BHM,"Birmingham, AL",2019,1,F
0.0,0.0,182.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",IND,"Indianapolis, IN",2019,12,L
0.0,0.0,182.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",IAD,"Washington, DC",2019,12,L
0.0,0.0,182.0,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",CMH,"Columbus, OH",IND,"Indianapolis, IN",2019,8,L
0.0,0.0,182.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",IND,"Indianapolis, IN",CMH,"Columbus, OH",2019,12,F
0.0,0.0,182.0,GL,Miami Air International,GL,Miami Air International,IND,"Indianapolis, IN",CMH,"Columbus, OH",2019,6,L
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CMH,"Columbus, OH",IND,"Indianapolis, IN",2019,7,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2019,5,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2019,7,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2019,8,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2019,10,F
0.0,0.0,184.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",MDT,"Harrisburg, PA",2019,10,F
0.0,0.0,189.0,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",AUS,"Austin, TX",DAL,"Dallas, TX",2019,8,L
0.0,0.0,190.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2019,4,F
0.0,0.0,190.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2019,6,F
0.0,0.0,190.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2019,7,F
0.0,0.0,190.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2019,10,F
0.0,0.0,190.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2019,11,F
0.0,0.0,190.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",2019,3,F
0.0,0.0,192.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CLE,"Cleveland, OH",BUF,"Buffalo, NY",2019,6,P
0.0,0.0,192.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",CLE,"Cleveland, OH",BUF,"Buffalo, NY",2019,10,F
0.0,0.0,192.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",CLE,"Cleveland, OH",BUF,"Buffalo, NY",2019,11,F
0.0,0.0,192.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",CLE,"Cleveland, OH",BUF,"Buffalo, NY",2019,12,F
0.0,0.0,195.0,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,DAY,"Dayton, OH",PTK,"Pontiac, MI",2019,12,P
0.0,0.0,200.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",MEM,"Memphis, TN",2019,11,L
0.0,0.0,200.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,BNA,"Nashville, TN",MEM,"Memphis, TN",2019,7,F
0.0,0.0,200.0,YX,Republic Airline,YX,Republic Airline,BNA,"Nashville, TN",MEM,"Memphis, TN",2019,12,F
0.0,0.0,201.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PIT,"Pittsburgh, PA",DTW,"Detroit, MI",2019,11,L
0.0,0.0,201.0,GL,Miami Air International,GL,Miami Air International,PIT,"Pittsburgh, PA",TOL,"Toledo, OH",2019,9,L
0.0,0.0,204.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",DCA,"Washington, DC",2019,5,F
0.0,0.0,204.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",DCA,"Washington, DC",2019,6,F
0.0,0.0,204.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",DCA,"Washington, DC",2019,8,F
0.0,0.0,204.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",DCA,"Washington, DC",2019,10,F
0.0,0.0,205.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",PDK,"Atlanta, GA",2019,6,L
0.0,0.0,207.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",TCL,"Tuscaloosa, AL",2019,11,L
0.0,0.0,210.0,GL,Miami Air International,GL,Miami Air International,PIT,"Pittsburgh, PA",BWI,"Baltimore, MD",2019,2,L
0.0,0.0,210.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",BWI,"Baltimore, MD",2019,6,F
0.0,0.0,210.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",BWI,"Baltimore, MD",2019,7,F
0.0,0.0,217.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CHS,"Charleston, SC",2019,8,F
0.0,0.0,224.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",IAD,"Washington, DC",2019,5,F
0.0,0.0,224.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",IAD,"Washington, DC",2019,7,F
0.0,0.0,225.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,IND,"Indianapolis, IN",RFD,"Rockford, IL",2019,1,P
0.0,0.0,227.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",DCA,"Washington, DC",2019,5,F
0.0,0.0,228.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CVG,"Cincinnati, OH",YIP,"Detroit, MI",2019,12,P
0.0,0.0,229.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",DTW,"Detroit, MI",2019,3,P
0.0,0.0,229.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",DTW,"Detroit, MI",2019,8,P
0.0,0.0,229.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",STL,"St. Louis, MO",2019,12,L
0.0,0.0,229.0,YX,Republic Airline,YX,Republic Airline,IND,"Indianapolis, IN",STL,"St. Louis, MO",2019,12,F
0.0,0.0,230.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",BNA,"Nashville, TN",2019,12,L
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2019,3,P
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2019,6,P
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2019,7,P
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2019,8,P
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2019,9,P
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2019,10,P
0.0,0.0,230.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",2019,11,P
0.0,0.0,230.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,BNA,"Nashville, TN",CVG,"Cincinnati, OH",2019,5,F
0.0,0.0,233.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CVG,"Cincinnati, OH",MQY,"Smyrna, TN",2019,10,L
0.0,0.0,237.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",AVL,"Asheville, NC",2019,11,L
0.0,0.0,238.0,GL,Miami Air International,GL,Miami Air International,IND,"Indianapolis, IN",MKE,"Milwaukee, WI",2019,2,L
0.0,0.0,238.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN",MKE,"Milwaukee, WI",2019,6,F
0.0,0.0,249.0,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",BNA,"Nashville, TN",IND,"Indianapolis, IN",2019,12,F
0.0,0.0,249.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",BNA,"Nashville, TN",2019,3,F
0.0,0.0,253.0,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,IND,"Indianapolis, IN",PTK,"Pontiac, MI",2019,6,P
0.0,0.0,255.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",BWI,"Baltimore, MD",2019,8,F
0.0,0.0,256.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",DAY,"Dayton, OH",TRI,"Bristol/Johnson City/Kingsport, TN",2019,11,L
