DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,PASSENGERS,FREIGHT,DISTANCE,AIR_TIME,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,AIRCRAFT_GROUP,AIRCRAFT_TYPE,YEAR,MONTH,CLASS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4B,Boutique Air,4B,Boutique Air,PIT,"Pittsburgh, PA",PIT,"Pittsburgh, PA",4,479,2020,6,F
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4B,Boutique Air,4B,Boutique Air,PIT,"Pittsburgh, PA",PIT,"Pittsburgh, PA",4,479,2020,9,F
0.0,0.0,0.0,0.0,0.0,130.0,28.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",6,631,2020,7,F
0.0,0.0,0.0,0.0,0.0,130.0,33.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",6,631,2020,6,F
0.0,0.0,0.0,0.0,0.0,182.0,36.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",6,673,2020,12,F
0.0,0.0,0.0,0.0,0.0,190.0,39.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",6,673,2020,5,F
0.0,0.0,0.0,0.0,0.0,214.0,36.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,BNA,"Nashville, TN",ATL,"Atlanta, GA",6,673,2020,3,F
0.0,0.0,0.0,0.0,0.0,217.0,39.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CHS,"Charleston, SC",6,631,2020,8,F
0.0,0.0,0.0,0.0,0.0,363.0,57.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH",PHL,"Philadelphia, PA",6,673,2020,7,F
0.0,0.0,0.0,0.0,0.0,589.0,0.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH",JFK,"New York, NY",6,622,2020,8,L
0.0,0.0,0.0,0.0,0.0,764.0,93.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,BNA,"Nashville, TN",LGA,"New York, NY",6,673,2020,3,F
0.0,1.0,0.0,0.0,0.0,0.0,0.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",CVG,"Cincinnati, OH",6,614,2020,9,L
0.0,1.0,0.0,0.0,0.0,0.0,8.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",AUS,"Austin, TX",6,625,2020,7,P
0.0,1.0,0.0,0.0,0.0,54.0,15.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",6,625,2020,6,P
0.0,1.0,0.0,0.0,0.0,54.0,16.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",6,625,2020,12,P
0.0,1.0,0.0,0.0,0.0,54.0,19.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",6,625,2020,7,P
0.0,1.0,0.0,0.0,0.0,54.0,25.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",6,626,2020,2,P
0.0,1.0,0.0,0.0,0.0,54.0,134.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",6,625,2020,9,P
0.0,1.0,0.0,0.0,0.0,64.0,18.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",CVG,"Cincinnati, OH",6,640,2020,9,P
0.0,1.0,0.0,0.0,0.0,84.0,36.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",SDF,"Louisville, KY",6,625,2020,12,P
0.0,1.0,0.0,0.0,0.0,104.0,24.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CLE,"Cleveland, OH",YIP,"Detroit, MI",6,635,2020,6,P
0.0,1.0,0.0,0.0,0.0,104.0,25.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CLE,"Cleveland, OH",YIP,"Detroit, MI",6,635,2020,3,P
0.0,1.0,0.0,0.0,0.0,104.0,25.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CLE,"Cleveland, OH",YIP,"Detroit, MI",6,640,2020,10,P
0.0,1.0,0.0,0.0,0.0,104.0,25.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CLE,"Cleveland, OH",YIP,"Detroit, MI",6,640,2020,12,P
0.0,1.0,0.0,0.0,0.0,104.0,27.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CLE,"Cleveland, OH",YIP,"Detroit, MI",7,715,2020,2,P
0.0,1.0,0.0,0.0,0.0,104.0,30.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CLE,"Cleveland, OH",YIP,"Detroit, MI",7,715,2020,11,P
0.0,1.0,0.0,0.0,0.0,151.0,35.0,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,BNA,"Nashville, TN",SDF,"Louisville, KY",8,819,2020,12,P
0.0,1.0,0.0,0.0,0.0,158.0,35.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CMH,"Columbus, OH",YIP,"Detroit, MI",6,640,2020,8,P
0.0,1.0,0.0,0.0,0.0,165.0,35.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",YIP,"Detroit, MI",6,655,2020,1,P
0.0,1.0,0.0,0.0,0.0,165.0,40.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",YIP,"Detroit, MI",6,635,2020,11,P
0.0,1.0,0.0,0.0,0.0,228.0,39.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",YIP,"Detroit, MI",6,617,2020,6,P
0.0,1.0,0.0,0.0,0.0,229.0,45.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,625,2020,1,P
0.0,1.0,0.0,0.0,0.0,230.0,59.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,625,2020,3,P
0.0,1.0,0.0,0.0,0.0,258.0,48.0,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,CVG,"Cincinnati, OH",PTK,"Pontiac, MI",6,629,2020,3,P
0.0,1.0,0.0,0.0,0.0,264.0,46.0,KD,Western Global,KD,Western Global,CVG,"Cincinnati, OH",ORD,"Chicago, IL",8,820,2020,6,P
0.0,1.0,0.0,0.0,0.0,264.0,48.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ORD,"Chicago, IL",8,821,2020,11,P
0.0,1.0,0.0,0.0,0.0,264.0,52.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ORD,"Chicago, IL",8,819,2020,5,P
0.0,1.0,0.0,0.0,0.0,292.0,65.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,RDU,"Raleigh/Durham, NC",TYS,"Knoxville, TN",6,635,2020,8,P
0.0,1.0,0.0,0.0,0.0,308.0,51.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,625,2020,5,P
0.0,1.0,0.0,0.0,0.0,318.0,51.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,625,2020,5,P
0.0,1.0,0.0,0.0,0.0,318.0,53.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",RFD,"Rockford, IL",6,625,2020,2,P
0.0,1.0,0.0,0.0,0.0,318.0,53.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",RFD,"Rockford, IL",6,625,2020,4,P
0.0,1.0,0.0,0.0,0.0,318.0,55.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,625,2020,8,P
0.0,1.0,0.0,0.0,0.0,318.0,57.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",RFD,"Rockford, IL",6,625,2020,3,P
0.0,1.0,0.0,0.0,0.0,318.0,58.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,625,2020,3,P
0.0,1.0,0.0,0.0,0.0,318.0,71.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",RFD,"Rockford, IL",6,614,2020,10,P
0.0,1.0,0.0,0.0,0.0,330.0,49.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",GSO,"Greensboro/High Point, NC",6,614,2020,7,L
0.0,1.0,0.0,0.0,0.0,330.0,50.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",GSO,"Greensboro/High Point, NC",6,625,2020,12,P
0.0,1.0,0.0,0.0,0.0,330.0,56.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",GSO,"Greensboro/High Point, NC",6,617,2020,9,L
0.0,1.0,0.0,0.0,0.0,330.0,56.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",GSO,"Greensboro/High Point, NC",6,625,2020,2,P
0.0,1.0,0.0,0.0,0.0,362.0,58.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",RDU,"Raleigh/Durham, NC",6,635,2020,8,P
0.0,1.0,0.0,0.0,0.0,369.0,55.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,DAY,"Dayton, OH",GDC,"Greenville, SC",6,655,2020,10,P
0.0,1.0,0.0,0.0,0.0,395.0,60.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",RWI,"Rocky Mount, NC",6,635,2020,11,P
0.0,1.0,0.0,0.0,0.0,409.0,71.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,BNA,"Nashville, TN",ORD,"Chicago, IL",8,819,2020,10,P
0.0,1.0,0.0,0.0,0.0,419.0,77.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,625,2020,1,P
0.0,1.0,0.0,0.0,0.0,419.0,80.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,625,2020,7,P
0.0,1.0,0.0,0.0,0.0,442.0,80.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,RDU,"Raleigh/Durham, NC",BNA,"Nashville, TN",6,681,2020,10,P
0.0,1.0,0.0,0.0,0.0,461.0,64.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,625,2020,2,P
0.0,1.0,0.0,0.0,0.0,461.0,64.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,625,2020,6,P
0.0,1.0,0.0,0.0,0.0,461.0,85.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",MEM,"Memphis, TN",6,640,2020,1,P
0.0,1.0,0.0,0.0,0.0,495.0,74.0,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,CVG,"Cincinnati, OH",DOV,"Dover, DE",8,819,2020,7,P
0.0,1.0,0.0,0.0,0.0,507.0,62.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,RDU,"Raleigh/Durham, NC",YIP,"Detroit, MI",6,640,2020,5,P
0.0,1.0,0.0,0.0,0.0,507.0,77.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",PHL,"Philadelphia, PA",8,819,2020,11,P
0.0,1.0,0.0,0.0,0.0,507.0,82.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,RDU,"Raleigh/Durham, NC",YIP,"Detroit, MI",6,640,2020,11,P
0.0,1.0,0.0,0.0,0.0,507.0,83.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,RDU,"Raleigh/Durham, NC",YIP,"Detroit, MI",6,635,2020,8,P
0.0,1.0,0.0,0.0,0.0,539.0,83.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MCI,"Kansas City, MO",6,625,2020,3,P
0.0,1.0,0.0,0.0,0.0,542.0,77.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",WRI,"Fort Dix, NJ",8,819,2020,10,P
0.0,1.0,0.0,0.0,0.0,589.0,78.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",JFK,"New York, NY",8,819,2020,3,P
0.0,1.0,0.0,0.0,0.0,589.0,78.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",JFK,"New York, NY",8,821,2020,6,P
0.0,1.0,0.0,0.0,0.0,589.0,81.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",JFK,"New York, NY",8,821,2020,11,P
0.0,1.0,0.0,0.0,0.0,589.0,92.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",JFK,"New York, NY",6,617,2020,9,L
0.0,1.0,0.0,0.0,0.0,589.0,94.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",JFK,"New York, NY",8,819,2020,1,P
0.0,1.0,0.0,0.0,0.0,596.0,85.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,625,2020,1,P
0.0,1.0,0.0,0.0,0.0,596.0,89.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",DHN,"Dothan, AL",7,715,2020,1,P
0.0,1.0,0.0,0.0,0.0,629.0,91.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",VQQ,"Jacksonville, FL",6,625,2020,6,P
0.0,1.0,0.0,0.0,0.0,646.0,100.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",TUL,"Tulsa, OK",6,614,2020,5,L
0.0,1.0,0.0,0.0,0.0,661.0,88.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BDL,"Hartford, CT",6,625,2020,2,P
0.0,1.0,0.0,0.0,0.0,674.0,97.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,DAY,"Dayton, OH",MOB,"Mobile, AL",6,635,2020,11,P
0.0,1.0,0.0,0.0,0.0,686.0,85.0,KD,Western Global,KD,Western Global,CVG,"Cincinnati, OH",SHV,"Shreveport, LA",7,740,2020,7,P
0.0,1.0,0.0,0.0,0.0,686.0,92.0,KD,Western Global,KD,Western Global,CVG,"Cincinnati, OH",SHV,"Shreveport, LA",8,820,2020,6,P
0.0,1.0,0.0,0.0,0.0,701.0,100.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MSY,"New Orleans, LA",6,625,2020,6,P
0.0,1.0,0.0,0.0,0.0,701.0,105.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MSY,"New Orleans, LA",6,625,2020,3,P
0.0,1.0,0.0,0.0,0.0,709.0,93.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",MOB,"Mobile, AL",6,635,2020,11,P
0.0,1.0,0.0,0.0,0.0,765.0,96.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,BNA,"Nashville, TN",JFK,"New York, NY",8,819,2020,10,P
0.0,1.0,0.0,0.0,0.0,773.0,110.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",TPA,"Tampa, FL",6,622,2020,12,P
0.0,1.0,0.0,0.0,0.0,806.0,156.0,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,BNA,"Nashville, TN",MIA,"Miami, FL",5,556,2020,8,P
0.0,1.0,0.0,0.0,0.0,948.0,116.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MIA,"Miami, FL",8,821,2020,10,P
0.0,1.0,0.0,0.0,0.0,948.0,121.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MIA,"Miami, FL",8,819,2020,3,P
0.0,1.0,0.0,0.0,0.0,948.0,126.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MIA,"Miami, FL",8,819,2020,10,P
0.0,1.0,0.0,0.0,0.0,958.0,131.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",AUS,"Austin, TX",6,625,2020,5,P
0.0,1.0,0.0,0.0,0.0,958.0,150.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",AUS,"Austin, TX",6,625,2020,6,P
0.0,1.0,0.0,0.0,0.0,958.0,158.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",AUS,"Austin, TX",6,625,2020,2,P
0.0,1.0,0.0,0.0,0.0,1024.0,158.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",SAT,"San Antonio, TX",6,625,2020,4,P
0.0,1.0,0.0,0.0,0.0,1025.0,158.0,KD,Western Global,KD,Western Global,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",7,740,2020,12,P
0.0,1.0,0.0,0.0,0.0,1069.0,163.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",DEN,"Denver, CO",8,819,2020,3,P
0.0,1.0,0.0,0.0,0.0,1342.0,167.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",BWI,"Baltimore, MD",6,625,2020,7,P
0.0,1.0,0.0,0.0,0.0,1382.0,286.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,CLE,"Cleveland, OH",LRD,"Laredo, TX",4,461,2020,12,P
0.0,1.0,0.0,0.0,0.0,1450.0,180.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",SLC,"Salt Lake City, UT",6,614,2020,9,L
0.0,1.0,0.0,0.0,0.0,1558.0,204.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MZJ,"Marana, AZ",8,819,2020,12,P
0.0,1.0,0.0,0.0,0.0,1558.0,236.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MZJ,"Marana, AZ",6,625,2020,11,P
0.0,1.0,0.0,0.0,0.0,1569.0,212.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",PHX,"Phoenix, AZ",6,614,2020,6,L
0.0,1.0,0.0,0.0,0.0,1569.0,217.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",PHX,"Phoenix, AZ",6,614,2020,5,L
0.0,1.0,0.0,0.0,0.0,1606.0,211.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,RDU,"Raleigh/Durham, NC",ELP,"El Paso, TX",6,635,2020,5,P
0.0,1.0,0.0,0.0,0.0,1730.0,232.0,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,BNA,"Nashville, TN",SBD,"San Bernardino, CA",8,819,2020,2,P
0.0,1.0,0.0,0.0,0.0,1730.0,330.0,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,BNA,"Nashville, TN",SBD,"San Bernardino, CA",5,556,2020,8,P
0.0,1.0,0.0,0.0,0.0,1797.0,221.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,BNA,"Nashville, TN",LAX,"Los Angeles, CA",8,819,2020,5,P
0.0,1.0,0.0,0.0,0.0,1840.0,229.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",RIV,"Riverside, CA",6,625,2020,8,P
0.0,1.0,0.0,0.0,0.0,1840.0,234.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",RIV,"Riverside, CA",6,625,2020,9,P
0.0,1.0,0.0,0.0,0.0,1840.0,276.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",RIV,"Riverside, CA",6,625,2020,11,P
0.0,1.0,0.0,0.0,0.0,1900.0,225.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",LAX,"Los Angeles, CA",8,819,2020,7,P
0.0,1.0,0.0,0.0,0.0,1900.0,288.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",LAX,"Los Angeles, CA",6,625,2020,1,P
0.0,1.0,0.0,0.0,0.0,3110.0,351.0,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",6,622,2020,6,P
0.0,1.0,0.0,0.0,0.0,3110.0,364.0,KD,Western Global,KD,Western Global,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",7,740,2020,7,P
0.0,1.0,0.0,0.0,0.0,3110.0,393.0,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,819,2020,12,P
0.0,1.0,0.0,0.0,0.0,3110.0,399.0,KD,Western Global,KD,Western Global,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",7,740,2020,3,P
0.0,1.0,0.0,0.0,0.0,3174.0,376.0,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,PIT,"Pittsburgh, PA",EDF,"Anchorage, AK",8,819,2020,5,P
0.0,1.0,0.0,0.0,0.0,3203.0,397.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,BNA,"Nashville, TN",ANC,"Anchorage, AK",8,819,2020,7,P
0.0,1.0,0.0,0.0,0.0,3203.0,399.0,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,BNA,"Nashville, TN",ANC,"Anchorage, AK",8,819,2020,12,P
0.0,1.0,0.0,0.0,0.0,3203.0,403.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,BNA,"Nashville, TN",ANC,"Anchorage, AK",8,819,2020,6,P
0.0,1.0,0.0,0.0,0.0,3203.0,429.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,BNA,"Nashville, TN",ANC,"Anchorage, AK",8,819,2020,3,P
0.0,1.0,0.0,0.0,12.0,430.0,60.0,ABX,ABX Air Inc,ABX,ABX Air Inc,CVG,"Cincinnati, OH",BWI,"Baltimore, MD",6,625,2020,1,P
0.0,1.0,0.0,0.0,21.0,264.0,42.0,ABX,ABX Air Inc,ABX,ABX Air Inc,CVG,"Cincinnati, OH",ORD,"Chicago, IL",6,625,2020,11,P
0.0,1.0,0.0,0.0,30.0,386.0,65.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,CLE,"Cleveland, OH",TDF,"Roxboro, NC",6,681,2020,11,P
0.0,1.0,0.0,0.0,40.0,430.0,66.0,ABX,ABX Air Inc,ABX,ABX Air Inc,CVG,"Cincinnati, OH",BWI,"Baltimore, MD",6,625,2020,8,P
0.0,1.0,0.0,0.0,46.0,54.0,18.0,ABX,ABX Air Inc,ABX,ABX Air Inc,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",6,625,2020,7,P
0.0,1.0,0.0,0.0,55.0,388.0,60.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",IAD,"Washington, DC",8,819,2020,11,P
0.0,1.0,0.0,0.0,77.0,264.0,48.0,ABX,ABX Air Inc,ABX,ABX Air Inc,CVG,"Cincinnati, OH",ORD,"Chicago, IL",6,625,2020,8,P
0.0,1.0,0.0,0.0,86.0,335.0,54.0,ABX,ABX Air Inc,ABX,ABX Air Inc,CVG,"Cincinnati, OH",CLT,"Charlotte, NC",6,625,2020,4,P
0.0,1.0,0.0,0.0,161.0,1975.0,264.0,ABX,ABX Air Inc,ABX,ABX Air Inc,CVG,"Cincinnati, OH",PDX,"Portland, OR",6,625,2020,6,P
0.0,1.0,0.0,0.0,195.0,948.0,132.0,ABX,ABX Air Inc,ABX,ABX Air Inc,CVG,"Cincinnati, OH",MIA,"Miami, FL",6,625,2020,7,P
0.0,1.0,0.0,0.0,440.0,856.0,115.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",DTO,"Denton, TX",6,635,2020,12,P
0.0,1.0,0.0,0.0,445.0,561.0,95.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",MCI,"Kansas City, MO",6,681,2020,12,P
0.0,1.0,0.0,0.0,619.0,355.0,60.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",SUS,"St. Louis, MO",6,681,2020,10,P
0.0,1.0,0.0,0.0,640.0,561.0,95.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",MCI,"Kansas City, MO",6,681,2020,1,P
0.0,1.0,0.0,0.0,688.0,561.0,45.0,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,DAY,"Dayton, OH",MCI,"Kansas City, MO",6,681,2020,10,P
