PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH,CLASS
0.0,0.0,19.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,PIT,"Pittsburgh, PA",AGC,"Pittsburgh, PA",2022,1,L
0.0,0.0,40.0,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,CLE,"Cleveland, OH",CAK,"Akron, OH",2022,2,L
0.0,0.0,54.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2022,6,P
0.0,0.0,54.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ILN,"Wilmington, OH",2022,8,P
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",SAT,"San Antonio, TX",2022,3,L
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",SAT,"San Antonio, TX",2022,9,L
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",SAT,"San Antonio, TX",2022,10,L
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",SAT,"San Antonio, TX",2022,11,L
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",GSO,"Greensboro/High Point, NC",2022,5,L
0.0,0.0,66.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",GSO,"Greensboro/High Point, NC",2022,11,L
0.0,0.0,66.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",SAT,"San Antonio, TX",2022,6,L
0.0,0.0,66.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",SAT,"San Antonio, TX",2022,12,L
0.0,0.0,66.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",SAT,"San Antonio, TX",2022,4,F
0.0,0.0,66.0,YX,Republic Airline,YX,Republic Airline,RDU,"Raleigh/Durham, NC",GSO,"Greensboro/High Point, NC",2022,7,F
0.0,0.0,70.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CVG,"Cincinnati, OH",LEX,"Lexington, KY",2022,1,L
0.0,0.0,71.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",DAY,"Dayton, OH",CMH,"Columbus, OH",2022,3,L
0.0,0.0,71.0,YX,Republic Airline,YX,Republic Airline,DAY,"Dayton, OH",CMH,"Columbus, OH",2022,3,F
0.0,0.0,71.0,YX,Republic Airline,YX,Republic Airline,DAY,"Dayton, OH",CMH,"Columbus, OH",2022,11,F
0.0,0.0,84.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",SDF,"Louisville, KY",2022,2,L
0.0,0.0,84.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",SDF,"Louisville, KY",2022,10,P
0.0,0.0,95.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CLE,"Cleveland, OH",DTW,"Detroit, MI",2022,2,L
0.0,0.0,99.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",CMH,"Columbus, OH",CAK,"Akron, OH",2022,12,L
0.0,0.0,99.0,YX,Republic Airline,YX,Republic Airline,CVG,"Cincinnati, OH",IND,"Indianapolis, IN",2022,6,F
0.0,0.0,102.0,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,CMH,"Columbus, OH",LUK,"Cincinnati, OH",2022,2,L
0.0,0.0,104.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CLE,"Cleveland, OH",YIP,"Detroit, MI",2022,6,P
0.0,0.0,104.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CLE,"Cleveland, OH",YIP,"Detroit, MI",2022,10,P
0.0,0.0,105.0,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,IND,"Indianapolis, IN",FWA,"Fort Wayne, IN",2022,2,L
0.0,0.0,106.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CLE,"Cleveland, OH",PIT,"Pittsburgh, PA",2022,8,F
0.0,0.0,106.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",CLE,"Cleveland, OH",2022,6,F
0.0,0.0,106.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",CLE,"Cleveland, OH",2022,7,F
0.0,0.0,106.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA",CLE,"Cleveland, OH",2022,8,F
0.0,0.0,106.0,YX,Republic Airline,YX,Republic Airline,CLE,"Cleveland, OH",PIT,"Pittsburgh, PA",2022,6,F
0.0,0.0,106.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",CLE,"Cleveland, OH",2022,3,F
0.0,0.0,106.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",CLE,"Cleveland, OH",2022,8,F
0.0,0.0,111.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",IND,"Indianapolis, IN",SDF,"Louisville, KY",2022,1,L
0.0,0.0,111.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",IND,"Indianapolis, IN",SDF,"Louisville, KY",2022,2,L
0.0,0.0,111.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",IND,"Indianapolis, IN",SDF,"Louisville, KY",2022,4,L
0.0,0.0,111.0,YX,Republic Airline,YX,Republic Airline,IND,"Indianapolis, IN",SDF,"Louisville, KY",2022,3,F
0.0,0.0,111.0,YX,Republic Airline,YX,Republic Airline,IND,"Indianapolis, IN",SDF,"Louisville, KY",2022,6,F
0.0,0.0,112.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CLE,"Cleveland, OH",CMH,"Columbus, OH",2022,9,F
0.0,0.0,112.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,CMH,"Columbus, OH",CLE,"Cleveland, OH",2022,8,F
0.0,0.0,112.0,YX,Republic Airline,YX,Republic Airline,CLE,"Cleveland, OH",CMH,"Columbus, OH",2022,6,F
0.0,0.0,112.0,YX,Republic Airline,YX,Republic Airline,CMH,"Columbus, OH",CLE,"Cleveland, OH",2022,6,F
0.0,0.0,112.0,YX,Republic Airline,YX,Republic Airline,CMH,"Columbus, OH",CLE,"Cleveland, OH",2022,8,F
0.0,0.0,115.0,YX,Republic Airline,YX,Republic Airline,CVG,"Cincinnati, OH",CMH,"Columbus, OH",2022,11,F
0.0,0.0,122.0,YX,Republic Airline,YX,Republic Airline,RDU,"Raleigh/Durham, NC",ILM,"Wilmington, NC",2022,6,F
0.0,0.0,130.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2022,11,F
0.0,0.0,130.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2022,8,F
0.0,0.0,130.0,YX,Republic Airline,YX,Republic Airline,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2022,7,F
0.0,0.0,139.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",RIC,"Richmond, VA",2022,12,L
0.0,0.0,139.0,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,RDU,"Raleigh/Durham, NC",RIC,"Richmond, VA",2022,2,L
0.0,0.0,140.0,8C,Air Transport International,8C,Air Transport International,AUS,"Austin, TX",IAH,"Houston, TX",2022,9,P
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2022,1,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2022,4,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2022,7,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2022,8,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2022,9,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2022,11,F
0.0,0.0,144.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CVG,"Cincinnati, OH",HUF,"Terre Haute, IN",2022,12,P
0.0,0.0,145.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",PIT,"Pittsburgh, PA",2022,4,L
0.0,0.0,145.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",PIT,"Pittsburgh, PA",2022,10,L
0.0,0.0,145.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",CMH,"Columbus, OH",PIT,"Pittsburgh, PA",2022,11,L
0.0,0.0,145.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,CMH,"Columbus, OH",PIT,"Pittsburgh, PA",2022,8,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,CMH,"Columbus, OH",PIT,"Pittsburgh, PA",2022,3,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",CMH,"Columbus, OH",2022,3,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",CMH,"Columbus, OH",2022,6,F
0.0,0.0,147.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,IND,"Indianapolis, IN",LEX,"Lexington, KY",2022,2,L
0.0,0.0,147.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,IND,"Indianapolis, IN",LEX,"Lexington, KY",2022,3,L
0.0,0.0,148.0,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",AUS,"Austin, TX",HOU,"Houston, TX",2022,5,L
0.0,0.0,148.0,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",AUS,"Austin, TX",HOU,"Houston, TX",2022,7,L
0.0,0.0,148.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",HOU,"Houston, TX",2022,9,L
0.0,0.0,148.0,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,AUS,"Austin, TX",HOU,"Houston, TX",2022,2,L
0.0,0.0,150.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",CKB,"Clarksburg/Fairmont, WV",2022,2,L
0.0,0.0,151.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",SDF,"Louisville, KY",2022,11,L
0.0,0.0,151.0,YX,Republic Airline,YX,Republic Airline,BNA,"Nashville, TN",SDF,"Louisville, KY",2022,3,F
0.0,0.0,152.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",TYS,"Knoxville, TN",2022,1,L
0.0,0.0,152.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",TYS,"Knoxville, TN",2022,9,L
0.0,0.0,158.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",YIP,"Detroit, MI",2022,9,P
0.0,0.0,158.0,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,CMH,"Columbus, OH",YIP,"Detroit, MI",2022,10,P
0.0,0.0,158.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CMH,"Columbus, OH",YIP,"Detroit, MI",2022,9,P
0.0,0.0,158.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CMH,"Columbus, OH",YIP,"Detroit, MI",2022,10,P
0.0,0.0,158.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CMH,"Columbus, OH",YIP,"Detroit, MI",2022,11,P
0.0,0.0,160.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",CMH,"Columbus, OH",MQJ,"Indianapolis, IN",2022,12,L
0.0,0.0,160.0,YX,Republic Airline,YX,Republic Airline,RDU,"Raleigh/Durham, NC",ORF,"Norfolk, VA",2022,6,F
0.0,0.0,160.0,YX,Republic Airline,YX,Republic Airline,RDU,"Raleigh/Durham, NC",ORF,"Norfolk, VA",2022,7,F
0.0,0.0,166.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",DAY,"Dayton, OH",DTW,"Detroit, MI",2022,1,L
0.0,0.0,174.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",TUP,"Tupelo, MS",2022,12,L
0.0,0.0,177.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",IND,"Indianapolis, IN",ORD,"Chicago, IL",2022,10,L
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2022,4,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2022,7,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2022,7,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2022,8,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2022,9,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2022,11,F
0.0,0.0,178.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",RBD,"Dallas/Fort Worth, TX",2022,1,L
0.0,0.0,178.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",RBD,"Dallas/Fort Worth, TX",2022,7,L
0.0,0.0,178.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",CGI,"Cape Girardeau, MO",2022,9,L
0.0,0.0,180.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",MWL,"Mineral Wells, TX",2022,3,L
0.0,0.0,182.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",IND,"Indianapolis, IN",2022,2,L
0.0,0.0,182.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",IND,"Indianapolis, IN",2022,11,L
0.0,0.0,182.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",FTW,"Dallas/Fort Worth, TX",2022,3,L
0.0,0.0,182.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",FTW,"Dallas/Fort Worth, TX",2022,9,L
0.0,0.0,182.0,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",IND,"Indianapolis, IN",CMH,"Columbus, OH",2022,2,L
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",CMH,"Columbus, OH",2022,11,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2022,6,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2022,7,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2022,8,F
0.0,0.0,182.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA",IAD,"Washington, DC",2022,9,F
0.0,0.0,182.0,YX,Republic Airline,YX,Republic Airline,IND,"Indianapolis, IN",CMH,"Columbus, OH",2022,3,F
0.0,0.0,182.0,YX,Republic Airline,YX,Republic Airline,IND,"Indianapolis, IN",CMH,"Columbus, OH",2022,11,F
0.0,0.0,182.0,YX,Republic Airline,YX,Republic Airline,IND,"Indianapolis, IN",CMH,"Columbus, OH",2022,12,F
0.0,0.0,185.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CLE,"Cleveland, OH",MBS,"Saginaw/Bay City/Midland, MI",2022,3,L
0.0,0.0,186.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",BUF,"Buffalo, NY",2022,3,F
0.0,0.0,188.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",RDU,"Raleigh/Durham, NC",CAE,"Columbia, SC",2022,2,L
0.0,0.0,189.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",AUS,"Austin, TX",DAL,"Dallas, TX",2022,5,L
0.0,0.0,189.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",DAL,"Dallas, TX",2022,5,L
0.0,0.0,189.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",DAL,"Dallas, TX",2022,7,L
0.0,0.0,189.0,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AUS,"Austin, TX",DAL,"Dallas, TX",2022,9,L
