PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH,CLASS
0.0,0.0,130.0,XP,TEM Enterprises dba  Avelo Airlines,XP,TEM Enterprises dba  Avelo Airlines,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2023,12,L
0.0,0.0,130.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2023,1,F
0.0,0.0,130.0,YX,Republic Airline,YX,Republic Airline,RDU,"Raleigh/Durham, NC",CLT,"Charlotte, NC",2023,8,F
0.0,0.0,133.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",PAH,"Paducah, KY",2023,1,L
0.0,0.0,133.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",PAH,"Paducah, KY",2023,10,L
0.0,0.0,139.0,XP,TEM Enterprises dba  Avelo Airlines,XP,TEM Enterprises dba  Avelo Airlines,RDU,"Raleigh/Durham, NC",RIC,"Richmond, VA",2023,12,L
0.0,0.0,139.0,YX,Republic Airline,YX,Republic Airline,RDU,"Raleigh/Durham, NC",RIC,"Richmond, VA",2023,12,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2023,1,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2023,4,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2023,5,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2023,6,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2023,7,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2023,8,F
0.0,0.0,140.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,AUS,"Austin, TX",IAH,"Houston, TX",2023,9,F
0.0,0.0,140.0,YX,Republic Airline,YX,Republic Airline,AUS,"Austin, TX",IAH,"Houston, TX",2023,6,F
0.0,0.0,144.0,YX,Republic Airline,YX,Republic Airline,DAY,"Dayton, OH",SDF,"Louisville, KY",2023,6,F
0.0,0.0,145.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",PIT,"Pittsburgh, PA",2023,10,L
0.0,0.0,145.0,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",PIT,"Pittsburgh, PA",CMH,"Columbus, OH",2023,3,L
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,CMH,"Columbus, OH",PIT,"Pittsburgh, PA",2023,4,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,CMH,"Columbus, OH",PIT,"Pittsburgh, PA",2023,5,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,CMH,"Columbus, OH",PIT,"Pittsburgh, PA",2023,7,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",CMH,"Columbus, OH",2023,2,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",CMH,"Columbus, OH",2023,3,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",CMH,"Columbus, OH",2023,7,F
0.0,0.0,145.0,YX,Republic Airline,YX,Republic Airline,PIT,"Pittsburgh, PA",CMH,"Columbus, OH",2023,9,F
0.0,0.0,151.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,BNA,"Nashville, TN",SDF,"Louisville, KY",2023,5,F
0.0,0.0,151.0,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,BNA,"Nashville, TN",SDF,"Louisville, KY",2023,7,F
0.0,0.0,151.0,YX,Republic Airline,YX,Republic Airline,BNA,"Nashville, TN",SDF,"Louisville, KY",2023,5,F
0.0,0.0,152.0,YX,Republic Airline,YX,Republic Airline,RDU,"Raleigh/Durham, NC",MYR,"Myrtle Beach, SC",2023,12,F
0.0,0.0,158.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CMH,"Columbus, OH",YIP,"Detroit, MI",2023,2,P
0.0,0.0,158.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CMH,"Columbus, OH",YIP,"Detroit, MI",2023,3,P
0.0,0.0,158.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CMH,"Columbus, OH",YIP,"Detroit, MI",2023,9,P
0.0,0.0,159.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CMH,"Columbus, OH",AGC,"Pittsburgh, PA",2023,3,L
0.0,0.0,160.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC",ORF,"Norfolk, VA",2023,12,F
0.0,0.0,160.0,YX,Republic Airline,YX,Republic Airline,RDU,"Raleigh/Durham, NC",ORF,"Norfolk, VA",2023,5,F
0.0,0.0,162.0,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",IND,"Indianapolis, IN",MDW,"Chicago, IL",2023,3,L
0.0,0.0,164.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",LEX,"Lexington, KY",2023,1,L
0.0,0.0,165.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",DAY,"Dayton, OH",YIP,"Detroit, MI",2023,1,L
0.0,0.0,165.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,DAY,"Dayton, OH",YIP,"Detroit, MI",2023,2,P
0.0,0.0,165.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,DAY,"Dayton, OH",YIP,"Detroit, MI",2023,5,P
0.0,0.0,165.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,DAY,"Dayton, OH",YIP,"Detroit, MI",2023,6,P
0.0,0.0,165.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,DAY,"Dayton, OH",YIP,"Detroit, MI",2023,8,P
0.0,0.0,165.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,DAY,"Dayton, OH",YIP,"Detroit, MI",2023,10,P
0.0,0.0,165.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,DAY,"Dayton, OH",YIP,"Detroit, MI",2023,11,P
0.0,0.0,165.0,XP,TEM Enterprises dba  Avelo Airlines,XP,TEM Enterprises dba  Avelo Airlines,RDU,"Raleigh/Durham, NC",SHD,"Staunton, VA",2023,12,L
0.0,0.0,171.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,AUS,"Austin, TX",TX4,"Ballinger, TX",2023,10,L
0.0,0.0,171.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",MWA,"Marion/Herrin, IL",2023,7,L
0.0,0.0,174.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",TUP,"Tupelo, MS",2023,1,L
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2023,1,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2023,3,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2023,4,F
0.0,0.0,177.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,IND,"Indianapolis, IN",ORD,"Chicago, IL",2023,4,F
0.0,0.0,177.0,YX,Republic Airline,YX,Republic Airline,BNA,"Nashville, TN",BHM,"Birmingham, AL",2023,7,F
0.0,0.0,178.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",CGI,"Cape Girardeau, MO",2023,3,L
0.0,0.0,182.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CMH,"Columbus, OH",IND,"Indianapolis, IN",2023,1,L
0.0,0.0,182.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",IND,"Indianapolis, IN",CMH,"Columbus, OH",2023,1,L
0.0,0.0,182.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",MDH,"Carbondale, IL",2023,4,L
0.0,0.0,182.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",MDH,"Carbondale, IL",2023,5,L
